,codigo,nome,indicador,uf
8504,71801187000170,EMBRASTEC IND. COM. EQUIP. ELETR. LTDA,"7,97162E+11",SP
8505,23886982000166,OPT JUNTOS TECNOLOGIA E COMUNICACAO LTDA,"6,47873E+11",SP
8506,3476184000230,NETSAFE CORP LTDA - FILIAL,"7,68718E+11",DF
8507,9555035000161,COMBAT INDUSTRIA E COMERCIO DE UNIFORMES LTDA,78513608,RJ
8508,52954963000128,JP ISOLAMENTO TÉRMICO E METAIS LTDA,"1,20432E+11",SP
8509,40849731000120,ALEX AUGUSTO FRAGA 71600558291,5913225,RO
8510,25209895000108,VIP SOLUCOES E NEGOCIOS EIRELI ME,963880071,RS
8511,44399482000170,RN PRODUTOS E SERVICOS LTDA,"8,09937E+11",DF
8512,54633128000111,RALI COMERCIO E SERVIÇOS EIRELI-ME,"1,48266E+11",SP
8513,11364967000179,THOMPSON DE OLIVEIRA SOARES,54208262,AM
8514,41626169000139,DUVEL DISTRIBUIDORA DE VEICULOS E PECAS LTDA,121277690,MA
8515,24584199000100,BRS SERVICOS DE MONTAGENS DE ESTRUTURAS EIRELI,4535880,RO
8516,9528371000115,CIMINA COMERCIO E SERVICOS LTDA ME,78558580,RJ
8517,63310411002490,TRES CORAÇOES ALIMENTOS S.A,"7,47275E+11",DF
8518,32004413000130,ZAQUEU FERREIRA DA SILVA ME,"6,75347E+11",SP
8519,4788629000107,A P BASSO - ME,41496884,AM
8520,9491099000146,MARCOS A ARRUDA DE FIGUEIREDO,196843014,PI
8521,28986004600,ELEVADORES ATLAS SCHINDLER LTDA,"1,0426E+11",SP
8522,1013839000127,L & E DIVERSIDADE COMERCIAL LTDA - ME,930444477,RS
8523,9461647000195,SOLUTI SOLUCOES EM NEGOCIOS INTELIGENTES,104271825,GO
8524,17812036000172,AEROVISION EMPREENDIMENTOS COMERCIAIS LTDA - ME,79938050,RJ
8525,10461807000185,PHARMEDICE MANIPULACOES ESPECIALIZADAS EIRELI,10984930094,MG
8526,5545381000108,AKSO PRODUTOS ELETRONICOS LTDA,1240218220,RS
8527,12572906000160,ZAGO CONSULTORIA ENGENHARIA E MEIO AMBIENTE LTDA,"7,54775E+11",DF
8528,20069991000176,COMPLETA COM. DE ELETROELETRONICOS LTDA - ME,294569464,TO
8529,13787251000100,GIGANPAR PARAFUSOS E COMERCIO LTDA,17872490013,MG
8530,32256574000111,RC MATERIAIS DE CONSTRUCAO E TRANSPORTES EIRELI,258921200,SC
8531,38653144000110,THIAGO BARSALOBRES BOTTARO 35039911823,"7,97645E+11",SP
8532,21783698000139,VISAO DISTRIBUIDORA DE MEDICAMENTOS LTDA,963630202,RS
8533,32070674000159,NSP TECNOLOGIA SISTEMAS E MAQUINAS LTDA,83611138,RJ
8534,37810921000120,CARLOS EDUARDO PATRASSO 01213888751,ISENTO,RJ
8535,21250438000106,FORTES COMERCIO E PRESTADORA DE SERVICOS DE LIMPEZA,135911117,MT
8536,20235404000171,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,"6,22441E+11",MG
8537,16698484000124,FCS COMERCIO DE PNEUS EIRELI,9060874643,PR
8538,20604417000170,RP COMERCIAL LTDA,257410929,SC
8539,29641207000127,GLAUCIENE CAMPOS VIEIRA,31273780051,MG
8540,16568839000160,BATISTA E ALBUQUERQUE COM. DE GAS E AGUA- LTDA ME,102995338,BA
8541,49372576000179,METTLER-TOLEDO INDÚSTRIA E COMÉRCIO LTDA,"2,06028E+11",SP
8542,42101436000540,PALACIO DA FERRAMENTA MAQUINAS LTDA,85640038,RJ
8543,16910301000192,CSS AUTO CENTER EIRELI,3694186,RO
8544,24614710000170,MIRIAN MIRITITUBA AUTO POSTO LTDA,155219375,PA
8545,36043682000167,PARAISO SERVICO DE MONTAGENS DE MOVEIS EIRELI,"7,95993E+11",DF
8546,4926152000170,CORTEX MED COMERCIAL DE PRODUTOS HOSPITALARES LTDA,78203161,RJ
8547,369633000171,CAMPBELL SCIENTIFIC DO BRASIL LTDA.,"1,14934E+11",SP
8548,22102657000100,A C SIMOES NETO ME,240278145,RR
8549,8563964000150,AGROVET SUL SERVICOS E COMERCIO DE EQUIPAMENTOS EIRELI,78228873,RJ
8550,70939582000151,MEL SERVICOS AUTOMOTIVOS LTDA,"5,74003E+11",SP
8551,***.302.943-**,BERNARDINA DOS SANTOS,ISENTO,MA
8552,3759208000187,"INOX LINE PLACAS, TROFEUS, MEDALHAS E BRINDE EIRELI","6,20758E+11",MG
8553,20883143000104,VALDELI CECILIO DOS SANTOS EIRELLI - EPP,257466576,SC
8554,16864240000174,JCV COMERCIO E INDUSTRIA LTDA.-EPP,"5,24049E+11",SP
8555,20883143000368,VALDELI CECILIO DOS SANTOS EIRELLI - EPP,257585591,SC
8556,2600770000109,COMERCIAL VALFARMA LTDA,62678574,CE
8557,9210219000190,PAULO JOSE MAIA ESMERALDO SOBREIRA,161547443,PB
8558,28780181000135,HORT COM DE PROD ALIMENTICIOS EIRELI,53971175,AM
8559,32879487000110,AGNALDO LIMA DO NASCIMENTO - ME,54077222,AM
8560,23481297000150,SISTEMINAS LTDA ME,26446180098,MG
8561,8787861000173,ELEVADORES ALCER LTDA,963185616,RS
8562,36198887000111,LIMPA TUDO,80203868,RS
8563,79210035000105,CEIFAGRIL COM DE PECAS E IMPLEMENTOS AGR,4210016770,PR
8564,24134488000108,UNIVERSIDADE FEDERAL DE PERNAMBUCO,ISENTO,PE
8565,3685791000129,AUTOMACAO ANALITICA COMERCIAL DE SERVICOS LTDA,"1,15602E+11",SP
8566,65001430000173,DOLLY LOOS COMERCIO E REPRESENTACOES LTDA ME,"1,15472E+11",SP
8567,7086868000103,GRANDESC MATERIAIS HOSPITALARES EIRELI,"6,23046E+11",SP
8568,25862137000186,COMERCIAL MACHADO EIRELI,18643400041,MG
8569,***.481.243-**,CLAUDIANNE SOUSA E SOUSA,ISENTO,MA
8570,4331090000154,LIBRAMOVEIS COMERCIO E SERVICOS LTDA,63085682,CE
8571,40136720000101,DF2MED PRODUTOS HOSPITALARES LTDA,1770238040,RS
8572,61230314000507,LIBBS FARMACEUTICA LTDA,"2,98132E+11",SP
8573,5603342000110,AUTO PECAS BARAK LTDA,66776104,CE
8574,3613850000153,ATLANTA AUTOMOVEIS LTDA,"7,02061E+12",MG
8575,35872436000155,R DA SILVA LOPES LTDA,196602572,PI
8576,7199275000145,JOSE G F CUNHA COMERCIO E SERVIÇOS - EIRELI,126769818,MA
8577,15389950000208,SEMENTES BONAMIGO LTDA,282878807,MS
8578,24531339000182,UNYEAD,"7,76294E+11",DF
8579,67886846000141,AUTO ELETRICO BORGE LTDA ME,"6,37099E+11",SP
8580,31284307000195,ROBERTA E. DE BARROS VALDEVINO,11808239,RJ
8581,3326448000198,ELLO ATACADAO DE PRODUTOS LTDA,51883744,BA
8582,3853896001200,MARFRIG GLOBAL FOODS S.A.,103990003,GO
8583,15068731000146,ANTONIO MEIRELES DOS SANTOS NETO ME,82857695,ES
8584,8619872000144,TECZAP COMERCIO E DISTRIBUICAO LTDA,10287510050,MG
8585,13305341000117,AUTO POSTO MARRECO LTDA,104948396,GO
8586,27975535000134,VIDEO MAIS COMERCIO E SERVICOS DE AUDIO E VIDEO EIRELI,"7,81505E+11",DF
8587,28341370000101,SIEG NEGÓCIOS LTDA,30173970087,MG
8588,59578948000171,MAQUIMP COMERCIAL IMPORTADORA LTDA,"1,1345E+11",SP
8589,93545796000491,VETERINARIA CAVERA LTDA,1530100663,RS
8590,25007566000176,C CAMPO LOPES,240390780,RR
8591,4164077000158,FLW NEGOCIOS E SERVICOS EIRELI,254173675,SC
8592,8097029000579,TECIDOS E ARMARINHO 253 COM E IND DE ART,79225517,RJ
8593,1217727000198,VGS SERVICOS DE ELABORACAO E COMERCIO EIRELI,"7,97212E+11",SP
8594,82641325004377,CREMER S.A.,256108463,SC
8595,7795609000143,BIOSAFE - BIOSSEGURANCA DO BRASIL LTDA - EPP,"4,92493E+11",SP
8596,16939635000199,ADM COMERCIO DE IMPLANTES LTDA ME,105459160,GO
8597,41103798000184,CEMAS STATUS CENTRO AUTOMOTIVO LTDA,163930600,PB
8598,7106755000114,DPR COMERCIO E SERVIÇOS EIRELI-EPP,"5,46332E+12",MG
8599,18590765000194,KJ INDUSTRIA E COMERCIO DE EMBALAGENS LTDA - ME,"4,56091E+11",SP
8600,8086051000190,COOPERATIVA RIO NOVO,255211430,SC
8601,304559000105,HUNTER CIENTIFICA COMERCIAL E SERVICOS LTDA,85426877,RJ
8602,13161435000160,AGROVEL AGRICULTURA E VETERINARIA LTDA,270551751,SE
8603,***.555.553-**,CRISTIANE DE SOUSA VIANA,ISENTO,MA
8604,30433567000112,REGIONAL COMERCIO ATACADISTA E VAREJISTA EIRELI,137384904,MT
8605,28738170000197,AR PRESTACAO DE SERV DE INSTAL DE AR CONDICIONADO EIRELI - M,11604544,RJ
8606,1501310000152,SIGMAONE DISTRIB. DE PROD. TELEINF. LTDA,9011728623,PR
8607,31808872000104,VANIA DOS REIS BORGES,107422840,GO
8608,28450830000130,FABIO LUIZ RIBEIRO,9089940513,PR
8609,27957067000175,MATERIAL DE CONSTRUCAO SANCIO LTDA,80207685,ES
8610,5586495000104,5 ELEMENTOS COMÉRCIO DE PRODUTOS TERAPEUTICOS LTDA-ME,66773270,CE
8611,8958628000297,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LT,163294178,PB
8612,27465898000120,J.C. ARCHILLA COMERCIO DE CONFECCOES,9074689172,PR
8613,12040718000190,GRADUAL COMERCIO E SERVICOS EIRELI,161705588,PB
8614,***.960.473-**,SAMARA SILVA MORAIS,ISENTO,MA
8615,7327529000163,TECSOL EQUIPAMENTOS LTDA,"1,86332E+12",MG
8616,1699734000173,CONSULTORIO ODONTOLOGICO DRA. CASSIA LTDA,"7,3695E+11",DF
8617,9348257000103,DELLAZERI ALIMENTOS EIRELI ME,370042077,RS
8618,9243021000102,MOURA COMERCIAL ATACADISTA E VAREJISTA DE MERCADORIAS E SERV,75944906,BA
8619,4704457000138,PLASTCOR DO BRASIL LTDA - SP,"4,17233E+11",SP
8620,30861490000181,NOVAPARTS COMERCIO E DISTRIBUIÇÃO LTDA,11185479,RJ
8621,30861240000141,LUIS ANDRE MONTEIRO DE PAULA CAVALCANTE,86869043,PE
8622,5639661000185,NORT PEL - NORTE PECAS LTDA.,240015357,RR
8623,7124545000159,RG DE MACEDO,152444106,PA
8624,16858182000176,A.V. COMERCIO ATACADISTA EIRELI,256833885,SC
8625,2914460019170,SEARA ALIMENTOS LTDA,"1,46794E+11",SP
8626,28489248000187,O.C. ARAUJO - JM MULTIMAR,"7,94397E+11",DF
8627,19987085000171,NSA SOLUCOES EIRELI,105967220,GO
8628,3507220000102,LWT SISTEMAS LTDA,"6,35694E+11",SP
8629,17124422000171,IRENE DE LIMA FERREIRA,170123928,RS
8630,10417499000190,R MENDONÇA ATACADISTA EPP,"2,44809E+11",SP
8631,37658173000101,MAB EQUIPAMENTOS EIRELI,83667512,ES
8632,***.039.073-**,ROSIVALDO PEREIRA DE SOUSA,ISENTO,MA
8633,11801723000106,JHL PRODUTOS DE HIGIENE E LIMPEZA LTDA,9082056006,PR
8634,13516648000167,ALVORADA VEÍCULOS LTDA-ME,"7,57129E+11",DF
8635,26964205000180,CENTRO SUL DE IMAGEM E MEDICINA FETAL LTDA,"7,33083E+11",DF
8636,14268497000138,GLOBO NISSAN PARANA COMERCIO DE VEICULOS LTDA,9057152750,PR
8637,4359411000129,PARABOLA EDITORIAL LTDA EPP,"1,16116E+11",SP
8638,5423767000147,BIONEXT PRODUTOS BIOTECNOLOGICOS LTDA.,"4,56184E+11",SP
8639,27333217000170,LICITA BRASIL SOLUCOES EM TECNOLOGIA EIRELI,29325630087,MG
8640,26101858000136,ELECTRA TECNOLOGIA ELETRONICA EIRELI ME,"3,87237E+11",SP
8641,7082331000167,14BISNESS BASE DE INOVACAO E SOLUCOES S/S LTDA - ME,"7,78944E+11",DF
8642,36152916000376,SGA NITEROI VEICULOS E PECAS S.A.,78769602,RJ
8643,21971041000103,K.C.R.S COMERCIO DE EQUIPAMENTOS EIRELI EPP,"1,77339E+11",SP
8644,3629664000102,POWER SAFETY SERVICOS E COMERCIO DE ELETROELETRONICOS LTDA -,"7,58935E+11",DF
8645,37483884000192,NOVA TECH AUTO CENTER LTDA,11731490,RJ
8646,32050743000162,JANAINA SARETO VOLPI,390182346,RS
8647,17221558000108,ECOLIM EIRELI,3732037,RO
8648,11386336000150,SALUTE SERVICOS HOSPITALARES EIRELI,13936206,BA
8649,9127700000116,EMPLAC INDUSTRIA DE PRODUTOS ELETRICOS LTDA - EPP,"3,15094E+11",SP
8650,***.649.613-**,MAYLLY PATRICIA LIRA BARBOSA,ISENTO,MA
8651,6173832000196,MECANICA UTILITARIA LTDA ME,490055524,RS
8652,11234029000154,SIMONE KACIANO DE ARAUJO,9049835008,PR
8653,29004099000181,BONIN E BONIN LTDA,4908392,RO
8654,11097333000105,BLUENETT CARIMBOS E INFORMATICA EIRELI - ME,83977484,BA
8655,2820966000109,TERACOM TELEMATICA S.A.,2670028670,RS
8656,43408590000107,APEX TOOL GROUP IND.COM.FERRAM.LTDA,"6,69068E+11",SP
8657,85070068002577,GONCALVES E TORTOLA SA - (FL 01049),9055326859,PR
8658,18921533000171,CENTRO DO CONSTRUTOR EIRELI,82985065,ES
8659,11544275000102,G10 COMERCIO E GAS LTDA - ME,123259533,MA
8660,7704807000154,LLYCON ELETRICA LTDA,9080619852,PR
8661,13744134000169,W E SERVICO E AUTOMACAO INDUSTRIAL LTDA ME,105024201,GO
8662,5637408000192,CLINICA GERAL E ORTOPEDICA SUDOESTE EIRELI,"7,4446E+11",DF
8663,33100082000103,E. TAMUSSINO CIA LTDA,81294887,RJ
8664,2925718000114,VIA SUL VEICULOS LTDA,283074051,MS
8665,39773920000188,DELTA COMERCIO E SERVICO EIRELI,126718075,MA
8666,89342497001292,NICOLA VEICULOS LTDA,80174876,RS
8667,89422042000124,TRIEL-HT INDUSTRIAL E PARTICIPACOES S/A MATRIZ,390002445,RS
8668,3558055000100,INTERMODAL BRASIL LOGISTICA,"3,36563E+11",SP
8669,32421390000160,RENOVA CAMPINAS COMERCIAL EIRELI,"6,88667E+11",SP
8670,40955802000170,P A CORTES LTDA,126860599,MA
8671,23416036000156,MUNDIAL CR COMERCIO DE COSMÉTICOS LTDA,"1,40102E+11",SP
8672,14607083000196,A2 COM. REPRES. E SERVICOS EIRELI,79543659,RJ
8673,34466991000114,PANTERA SERVICOS E COMERCIO EIRELI,11512640,RJ
8674,83472803000176,DIGITRO TECNOLOGIA S.A.,250545853,SC
8675,38786208000150,M BENTO AUTOMOTIVO EIRELLI ME,"1,12885E+11",SP
8676,1457657000145,EDITORA GARAMOND LTDA,86121271,RJ
8677,11753865000145,BRASFITNESS COMERCIO DE ARTIGOS ESPORTIVOS EIRELI,"7,53689E+11",DF
8678,91967067000317,BAKOF PLASTICOS LTDA,67254160,CE
8679,61374161000130,BAUMER S.A.,"4,56057E+11",SP
8680,15374505000193,MARIA DE NAZARE COELHO DE ANDRADE DA MATA - EIRELI,53726774,AM
8681,1844555002398,CNH INDUSTRIAL BRASIL LTDA,9073405898,PR
8682,5997820000113,FAUSTO AUGUSTO DOS SANTOS & CIA LTDA.,30005979,AP
8683,29657759000123,CIANO ILUMINACAO,258581921,SC
8684,37625837000217,LIDER LUBRIFICANTES LTDA  ME,106723987,GO
8685,41786083000173,NOVI GAMING COMERCIO DE PRODUTOS PARA INFORMATICA LTDA,"8,05238E+11",DF
8686,2328024000108,MANUMED COMERCIO E SERVICOS DE MAQUINAS E EQUIPAMENTOS,41367910,AM
8687,34748137000221,DISTRIBUIDORA DE AUTO PECAS RONDOBRAS LTDA,901784,RO
8688,78746054000198,ESQUADRIAS DE FERRO CENTRO OESTE LTDA ME,4010638971,PR
8689,31359049000169,CONSTRUBRAS CONSTRUCAO E REFORMA LTDA,"7,8752E+11",DF
8690,897750000108,BAGATOLI IND. E COM. DE REFRIGERACAO E ELET. EIRELI,253216362,SC
8691,50770445000129,PALETRANS EQUIPAMENTOS LTDA,"2,79006E+11",SP
8692,10926109000108,HOLAMBELO CUIABA FLORES E PLANTAS LTDA,133734048,MT
8693,1602072000171,CAPITAL DISTRIBUIDORA DE VEICULOS LTDA,161144381,PB
8694,19653504000139,JOSIELTON CHAVES AGUIAR EIRELI - ME,124298273,MA
8695,3151790000447,BARRA MANSA COMERCIO DE CARNES E DERIVADOS LTDA,"6,64064E+11",SP
8696,37652650000121,TOP HOUSE COMERCIO E FABRICACAO DE COLCHOES EIRELI,2130046422,RS
8697,16675449000190,RHJ LIVROS LTDA (BH),"6,21818E+11",MG
8698,9686716000169,PROCELA PARTICIPACOES EIRELI,15371550038,MG
8699,15420245000145,CLINICA DE RADIOTERAPIA E QUIMIOTERAPIA DE P PRUDENTE LTDA,"5,62454E+11",SP
8700,34190848000142,PIONEIRA COM. DE MAQ. AGRICOLAS LTDA,170131645,RS
8701,7121465000140,I M PEREIRA,61788627,CE
8702,21681325000157,MULTIFARMA COMERCIO E REPRESENTACOES LTDA,"6,24859E+11",MG
8703,11726521001208,TRANSRIO CAMINHOES ONIBUS MAQUINAS E MOTORES LTDA,271415053,SE
8704,27487710000144,ANDRE V S MORAIS - ME,66483972,CE
8705,26729247000137,DATAC COMERCIO E SEVIÇOS EIRELI - ME,137243064,BA
8706,16996881000182,N.O.S. COMERCIO E SERVICOS AUTOMOTIVO LTDA - ME,104525256,BA
8707,7368999000175,RRM COMERCIO DE PECAS E SERVICOS EM VEICULOS LTDA,61826804,CE
8708,7234453001365,TOYOLEX AUTOS S/A,121608832,MA
8709,34345724000199,RLV COMERCIO DE PRODUTOS PARA LABORATORIOS EPP,"1,22175E+11",SP
8710,24567499000181,NEO GIO COMERCIO DE ALIMENTOS LTDA-ME,87133885,RJ
8711,5141376000130,IRMAOS DUARTE LTDA,80155600,RS
8712,15334956000288,AGROMINA COMERCIAL LTDA,152242201,PA
8713,9176584000125,"ITP INDUSTRIA, COMERCIO E SERVICOS DE TUBOS & PERFIS LTDA",63551896,CE
8714,5345804000308,CAFE DO MERCADO COMERCIO DE CAFES LTDA EPP,256894744,SC
8715,20866936000107,CEDENIR NOGUEIRA KOLOGESKI 94900450049,ISENTO,RS
8716,4821115000106,BIOSCARE COMERCIO DE MATERIAIS MED. HOSPITALARES LTDA,78942045,RJ
8717,4874291000106,TARGET ILUMINACAO LTDA,77324003,RJ
8718,12126634000174,ASSOC. COMUNITARIA DOS PEQ.PROD. RURAIS DO POV. ELIZA ROMARO,ISENTO,PI
8719,42687663000176,ANDRE MARSILIO CARVALHO E PINHO,54345669,AM
8720,19056683000127,BIOFAR HOSPITALAR LTDA,154267767,PA
8721,24375213000166,B10 LICITA EIRELI,257905197,SC
8722,40600760000154,LEMAN MEDICAMENTOS & CIA LTDA,11963900,RJ
8723,43391367000196,RAMON ALAN RICHARD DE FARIA MARTINEZ,"1,20383E+11",SP
8724,19870779000124,CARE SURGICAL COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALAR,87374564,RJ
8725,89848543066860,LOJAS COLOMBO S.A COM. UTIL. DOM. - 454,9067625959,PR
8726,32850995000176,COMERCIAL TRES ACORDES EIRELI,258985135,SC
8727,***.603.412-**,PAULO SERGIO BRITO SOARES,ISENTO,PA
8728,4385785000119,CENTRO UROLOGICO DE TAGUATINGA - CEUTA LTDA,"7,42269E+11",DF
8729,19215966000174,G W PNEUS LTDA,124239390,MA
8730,17596667000100,J. A. DIAS PECAS,77830865,PE
8731,46319224000161,GUARU PAO INDUSTRIA E COMERCIO LTDA -EPP,"3,36081E+11",SP
8732,75858704000107,PRO AGRICOLA IPORA LTDA EPP,8200168071,PR
8733,92821701000100,RBS ZERO HORA EDITORA JORNALISTICA S-A,960598405,RS
8734,55088157000102,FK GRUPO S/A,"2,01022E+11",SP
8735,10406630000114,LUBRAS DISTRIBUIDORA LTDA,"1,02161E+11",AC
8736,3672600000194,CAMPAI AUTO POSTO LTDA,9021086107,PR
8737,4830139000202,AMAUTO AMAPA AUTOMOVEIS LTDA,30491428,AP
8738,79138608000560,ZACARIAS VEICULOS LTDA - CASCAVEL,9065090756,PR
8739,297062000107,ELIO VINICIO CARVALHO FERRAM E FERRAG ME,86584638,RJ
8740,28691732000194,"ENERGE COMERCIO, SERVICOS E TECNOLOGIA ELETRICA LTDA",290626471,RS
8741,8949056000107,COM. DE COMBUSTIVEIS ESPIGAO LTDA,1685953,RO
8742,19951366000174,BAHIA ATACADO COMERCIO DE PRODUTOS AGROPECUARIOS EIRELI EPP,115861990,BA
8743,4925681000150,PAPELARIA TEIXEIRA LTDA-EPP,50369,RO
8744,10485989000124,VESCIA MARIA FERNANDES DUARTE EIRELI,161596363,PB
8745,34538850001212,NORTE COM PECAS E ACESS P VEIC LTDA,153274247,PA
8746,26833103000126,MULTIPOLPAS INDUSTRIA E COM. DE POLPAS DE FRUTAS  LTDA-EPP,282677542,MS
8747,38504819000169,FRP COMERCIO E SERVICOS DE INFORMATICA LTDA - EPP,"1,29714E+11",SP
8748,14668316000160,MIRANDA AUTO PEÇAS EIRELI,5919574,BA
8749,***.275.203-**,FRANCISCA DE PAULA PEREIRA BARROS,ISENTO,MA
8750,3552842000144,CASA DA LAVOURA MAQUINAS E IMPLEMENTOS AGRICOLAS LTDA,936405,RO
8751,32828578000127,BORTOLOTI E BRUNING LTDA,9080537619,PR
8752,34274233030869,VIBRA ENERGIA S.A,"7,97282E+11",SP
8753,19653054003604,MARLUVAS EQUIPAMENTOS DE SEGURANCA LTDA,"2,30091E+12",MG
8754,52245412000195,FIOLUZ COMERCIO DE MATERIAIS ELETRICOS LTDA,"2,44215E+11",SP
8755,10295821000156,KAIROS COMERCIO DE PECAS E LUBRIFICANTES LTDA,42903050,AM
8756,22632480000146,CRISTIANE R BEZERRA  EPP,64762963,CE
8757,38438614000122,JOSIMAR FRANCISCO DA SILVA FERRAGENS E CONSTRUCAO,91081149,PE
8758,38427451000182,TREM BARATO ELETROMOVEIS E SERVICOS ADMINISTRATIVOS EIRELI,83690565,ES
8759,43283811012328,KALUNGA SA,"6,2265E+11",MG
8760,24073694009101,CIL   COMERCIO DE INFORMATICA LTDA,125461291,MA
8761,31111414000383,VIEIRA & QUEIROZ LTDA,"1,05729E+11",AC
8762,4945481000169,IMPORTADORA OPLIMA LTDA,150017529,PA
8763,89637490016734,KLABIN S.A.,9074299978,PR
8764,***.325.002-**,JOSE OSVALDO COSTA,ISENTO,PA
8765,3892139000266,F ORLANDO D NOGUEIRA & CIA LTDA - ME,53751981,AM
8766,2526146000109,BRANCO MOTORES LTDA,9015901095,PR
8767,26768226000120,TRES D COMERCIO DE PETROLEO LTDA ME,131276328,MT
8768,***.612.332-**,TATIANE DA SILVA MOURA,ISENTO,PA
8769,40432544086866,CLARO S.A,"1,14815E+11",SP
8770,19434535000107,ESSENCIA DO SERTAO DISTRIBUIDOR DE ARTIGO EM GERAL,196767903,PI
8771,30131373000162,MUNDI BOLSAS EIRELI,258642955,SC
8772,***.209.093-**,EDNA DE JESUS SANTOS DA COSTA,ISENTO,MA
8773,***.879.483-**,ELILDE DA SILVA PIRES,ISENTO,MA
8774,***.540.912-**,ALDA CIRLENE QUEIROZ MORAES,ISENTO,PA
8775,***.836.113-**,JACKSON REIS,ISENTO,MA
8776,***.322.002-**,JOSE UBIRATAN COSTA,ISENTO,PA
8777,***.486.203-**,FERNANDA DOS SANTOS ROCHA,ISENTO,MA
8778,6033098000160,JC-OFFICE - COMERCIO DE MOVEIS - EIRELI - EPP,"2,44959E+11",SP
8779,***.936.173-**,MARLENE GONCALVES,ISENTO,MA
8780,***.273.003-**,MARIA DAS GRACAS VITOR DE MELO SILVA,ISENTO,MA
8781,33624968000148,M L DA ROCHA SERVICOS,54295440,AM
8782,3853896005370,MARFRIG GLOBAL FOODS S.A.,4693043,RO
8783,***.221.682-**,DANIELE LUCIA BARROS DE OLIVEIRA,ISENTO,PA
8784,***.418.893-**,RAQUEL BARBOSA SOARES,ISENTO,MA
8785,***.341.382-**,LUCAS PEREIRA DA SILVA,ISENTO,PA
8786,***.803.243-**,ANTERO RODRIGUES ALMEIDA,ISENTO,MA
8787,***.680.883-**,ROSARIO DE MARIA RODRIGUES VIEGAS,ISENTO,MA
8788,34060686000128,D S M VELHO ELETRONICA E INFOMARTICA ME,11474136,RJ
8789,84418987000310,MANOEL D. SILVA EIRELI - MACAPA SHOPPING,30484715,AP
8790,***.719.123-**,MARIA EUSA ALVES SOUZA,ISENTO,MA
8791,76619113000131,LABORCLIN PRODUTOS PARA LABORATORIOS LTDA,1370012926,PR
8792,***.153.033-**,IZAIAS LEONARDO CARDOSO JUNIOR,ISENTO,MA
8793,***.041.663-**,GIBIA DE JESUS BALDES DA SILVA,ISENTO,MA
8794,***.681.693-**,VANESSA PAIVA BRITTO,ISENTO,MA
8795,***.836.183-**,ALDILENE LAYSE MARREIROS DA SILVA,ISENTO,MA
8796,***.580.103-**,IARA DA SILVA CONCEIO,ISENTO,MA
8797,***.574.223-**,FRANCISCO JOSE MARTINS GALVAO,ISENTO,MA
8798,***.306.083-**,ABILENE MICHELLY DA SILVA MEDEIROS,ISENTO,MA
8799,***.811.853-**,JOSUE REIS DE CASTRO,ISENTO,MA
8800,***.247.873-**,ANA PAULA DE SOUSA LIRA,ISENTO,MA
8801,***.021.063-**,ANDERSON PIRES DE CALDAS,ISENTO,MA
8802,***.505.683-**,ANA LUCIA DE OLIVEIRA VERAS,ISENTO,MA
8803,44391794000137,LUZENI RODRIGUES DA SILVA 00394147367,127346775,MA
8804,6368257000187,BIENGE TECNOLOGIA HOSPITALAR LTDA,"7,45696E+11",DF
8805,25341419000138,LOCA E SERVICE SERVICOS E LOCACOES EIRELI,11377980,RJ
8806,35119288000100,AURINO DOS SANTOS FILHO - ME,121093190,MA
8807,29422957000108,S B FREIRE,53989511,AM
8808,87676185000480,HOTEL DOM RAFAEL PREMIUM,1090381015,RS
8809,4333596000100,AUTO POSTO CONFIANCA,862665,RO
8810,8325767000100,HELECAPE SERVIÇOS NAVAIS LTDA EPP,"3,35223E+11",SP
8811,27319485000137,SIMONE DAS GRACAS FELIX ME,"4,10028E+11",SP
8812,22172252000130,BOHRER EQUIPAMENTOS DE AUDIO E VIDEO EIRELI ME,257611487,SC
8813,38339341000169,JEISON LILLA,260667692,SC
8814,39418155000188,TOUT VENDE COMERCIO E SERVICOS LTDA,11857310,RJ
8815,5214053000471,PARCO COMERCIO E SERVICOS LTDA,77613323,RJ
8816,18457571000115,CIRCULOS PSICOLOGIA LTDA,"7,64989E+11",DF
8817,11133504000104,EUZEBIO FONSECA FERNANDES DE LIMA,13970840040,MG
8818,17242160000140,SOX RACOES E EQUIPAMENTOS LTDA,"7,97315E+11",SP
8819,89371058000406,COML COMB ROSUL LTDA-FL2,1060092902,RS
8820,24103721000195,ROYAL ATACADISTA E COMERCIO EIRELE-EPP,106543539,GO
8821,40342269000170,RICARDO FAUSTINO RIBEIRO DA SILVA 89562933253,175103844,BA
8822,38166285000108,AGPRINT COMERCIO DE INFORMATICA EIRELI,11794807,RJ
8823,83310441006158,COOPERATIVA CENTRAL AURORA ALIMENTOS,910327351,RS
8824,8394735000159,IRMAOS BOHRER ELETRO ELETRONICOS EIRELI,255291949,SC
8825,3423085000109,REVISE CAR AUTO CENTER LTDA,936251,RO
8826,3797723000151,A. DE SOUZA E CIA LTDA EPP,870706,RO
8827,14195952000112,FRANCISCO LINO DE OLIVEIRA ME,41958438,AM
8828,2610348000126,DISTRIBUIDORA FLORIANO EIRELI-ME,290623669,TO
8829,12314291000171,LUIZ ALBERTO SILVA,294344187,TO
